DHSCLUST,Wealth_Index
925,-0.2404783333333333
926,-0.004316666666666663
927,-0.09929086956521739
928,0.07707344827586206
929,-0.6438995000000001
930,0.14188615384615386
931,-0.1114356
932,-0.6478685714285715
933,0.3538765217391305
934,-0.11353384615384615
935,-0.5459875000000001
936,-0.88263
937,-0.6263848
938,0.5827049999999999
939,-0.157567
940,0.12366708333333333
941,-0.8862538461538462
942,1.0034965217391305
943,-0.2693642307692308
944,-0.349484
945,0.38223583333333333
946,-0.004464000000000012
947,-0.7012885714285714
948,0.8871121739130435
949,0.2741559259259259
950,-0.6728591666666667
951,-0.4411222222222222
952,-0.2307113636363636
953,-0.6249190476190476
954,-0.5421746153846154
955,-0.34279652173913044
956,-0.3295336842105263
957,-0.1972076923076923
958,-1.2558719999999999
959,-0.17382625
960,0.04421900000000001
961,-0.17811439999999998
962,-0.8500000000000001
963,0.24218238095238098
964,0.37325549999999996
965,-0.5912685185185185
966,0.22152851851851854
967,0.23915760000000003
968,0.15221650000000003
969,0.20399043478260867
970,0.2326259090909091
971,-0.9207883333333333
972,0.2684942105263158
973,-0.07859210526315791
974,-0.52893
975,0.754817619047619
976,-0.060604999999999985
977,-0.5550239130434782
978,1.172709375
979,-0.17265476190476192
980,0.5850635294117648
981,0.3308457142857143
982,-0.24967625
983,0.9809155555555557
984,0.08711222222222222
985,0.36742777777777774
986,0.3112831818181818
987,-0.5756004166666667
988,-0.12853833333333334
989,-0.08263095238095239
990,0.15106470588235293
991,-0.6996527272727273
992,0.642885909090909
993,-0.23776611111111112
994,-0.40097119999999997
995,-0.46899285714285716
996,0.06285440000000002
997,-0.44215653846153846
998,0.8095091666666666
999,-0.011386249999999987
1000,-0.20003739130434783
1001,-1.0487654545454546
1002,0.55331875
1003,1.097784
1004,0.10250137931034481
1005,-1.0045530434782608
1006,0.08583454545454544
1007,-0.4311018181818182
1008,0.8102727272727273
1009,-0.10329041666666668
1010,-0.6231489655172414
1011,0.032526
1012,-0.1313736
1013,-0.7855612
1014,0.25289423076923073
1015,-1.020665652173913
1016,-1.1273493103448278
1017,-0.7298348
1018,-0.6185188461538461
1019,-0.6720785185185185
1020,0.2096569565217391
1021,-0.7521869999999999
1022,-0.08347068965517242
1023,-1.5231066666666668
1024,0.4917330769230769
1025,-1.0206792307692307
1026,-1.0752025925925925
1027,-0.6081114814814815
1028,-0.8487688888888889
1029,-1.8667075862068967
1030,-0.029758076923076908
1031,-0.6772326923076922
1032,-1.1891096551724138
1033,0.49398884615384614
1034,-1.2448803448275862
1035,-0.8718507142857143
1036,0.27746653846153846
1037,-0.9458360000000001
1038,-0.8135073333333334
1039,-0.22243133333333334
1040,-0.3943
1041,-0.4591817647058824
1042,-0.4629741666666667
1043,-0.5380481818181818
1044,-1.3827565384615386
1045,-0.10180947368421052
1046,-0.812005
1047,-1.1248375
1048,0.6099123809523809
1049,-0.14832842105263158
1050,-0.8984838095238095
1051,-0.02275124999999999
1052,-0.2693584
1053,-0.39663789473684213
