DHSCLUST,Total_Road_Length,Main_Roads_Length,Secondary_Roads_Length,Local_Roads_Length,Tracks_Length,Total_Bldg_Count,Bldg_residential_Count,Bldg_commercial_Count,Bldg_industrial_Count,Bldg_school_Count,Bldg_hospital_Count,Total_Bldg_Area,Total_POI_Count,POI_bank_Count,POI_hotel_Count,POI_fast_food_Count,POI_convenience_Count,POI_school_Count,POI_hospital_Count
246,146.9629866029552,10.69651217235082,9.817379314830346,119.89625830883173,5.9194270630257,393,0,0,0,0,0,65437.13764216189,15,0,1,0,2,1,0
247,117.44112775480316,9.854792157978132,11.23678734027725,90.43152824655087,5.63457695834044,373,0,0,0,0,0,70075.19362726304,35,0,0,4,5,1,0
248,119.98226489407854,12.086680693394822,15.623944246292437,86.2693148052163,5.887639477295515,490,0,0,0,0,0,61218.88136655992,5,0,0,0,0,3,0
249,46.980523820270584,2.27656665576203,0.46368321207391466,42.631214499576785,1.055468951099037,68,0,0,0,0,0,17589.23757148743,26,3,0,3,0,1,1
250,147.20563151271512,5.289577943988769,37.5090040493084,96.6363909993693,7.6650601445095425,145,0,0,0,0,0,29159.875910731716,3,0,0,0,0,2,0
251,123.97493986909643,0.0,21.09552960664712,94.8234839062102,8.05592635623911,224,0,0,0,0,0,41139.09455462101,4,0,0,0,0,3,0
252,126.28940428952363,8.346174360574157,7.695028900264103,102.07356554938676,7.832976261280146,306,0,0,0,0,0,43736.33520772248,10,0,0,0,2,2,0
253,41.7187240634234,6.496021835415977,0.9713687005914592,34.202655726216555,0.0,81,0,0,0,0,0,31501.586562623903,15,0,1,1,3,0,0
254,9.08183050838153,0.0,0.0,7.386910479576393,1.603296404969692,33,0,0,0,0,0,3379.9561512734954,1,0,1,0,0,0,0
255,126.21019114630315,0.0,22.699685190804804,35.091217833372575,66.9181608623563,763,0,0,0,0,0,58401.897515507895,4,0,0,0,0,0,0
256,49.790041080621855,0.0,17.58388558772281,13.433451226538336,14.731514350321941,914,0,0,0,0,0,75119.8631526733,49,0,0,0,29,0,0
257,57.40694215123145,0.0,18.217127049677526,4.803751911668595,32.45792803914682,303,0,0,0,0,0,20881.422944940165,3,0,1,0,0,0,0
258,18.825763237024088,0.0,2.2792143168305636,12.681346766014697,3.8652021541788266,6,0,0,0,0,0,1975.1023599895946,1,0,0,0,0,0,0
259,22.990996236453213,0.0,13.17082297513723,7.525069585734249,1.8976023813762628,543,0,0,0,0,0,48034.347076987826,8,0,0,0,0,0,0
260,36.9447066676693,0.0,13.182535094935089,19.56041265507329,4.201758917660923,1,0,0,0,0,0,71.14245972918762,0,0,0,0,0,0,0
261,39.03181605229761,4.003948718810304,4.133740677364888,30.61571873383899,0.2395787765024376,4052,0,0,0,0,0,380671.5148070973,36,1,3,1,3,1,0
262,8.630311108624134,0.0,4.411174291630863,3.9106473631192906,0.0,2,0,0,0,0,0,365.4359852002131,1,0,1,0,0,0,0
263,22.84770084823934,0.0,0.0,21.08308167692184,1.7646191713175072,4,0,0,0,0,0,947.3253370018222,2,0,0,0,0,0,0
264,42.787990416142904,3.9602708496000285,2.055203339375672,35.56319882001117,1.209317407156034,263,0,0,0,0,0,53064.808759522784,8,1,2,0,0,0,0
265,69.17522719044698,0.0,10.721631520656647,30.19353374203611,28.260061927754222,11,0,0,0,0,0,1118.980642074995,1,0,0,0,0,0,0
266,64.2205371587876,16.39766873741451,8.337475329380371,34.7181746800648,4.388149631562131,244,0,0,0,0,0,31748.745713910248,2,0,0,0,0,0,0
267,161.42453924992728,5.813858712924391,14.153898411514014,139.07086151700148,1.8048566068901506,9327,0,0,0,0,0,1230210.8330466296,157,7,12,11,4,0,0
268,164.3949021977347,4.057683171731456,18.68507555415048,138.91715741877402,1.8777991335380404,10477,0,0,0,0,0,1325744.3004326709,387,22,41,25,8,0,0
269,138.03443224436663,7.580743911800334,11.76015363148037,114.5592814208138,1.9688481939044933,7657,0,0,0,0,0,1089543.7785295926,78,2,5,2,9,1,0
270,67.45211486845214,11.11168253205273,0.0,33.459311676984065,22.857263510285666,2247,0,0,0,0,0,190267.43880237726,8,0,0,0,0,2,0
271,30.94328234445307,0.0,8.49787826602802,6.895427608238561,15.549976470186486,369,0,0,0,0,0,20318.96611542414,8,0,0,0,1,0,0
272,165.36798934611545,3.8897292900488067,18.690510740654037,140.36305791822764,1.69885338896157,10816,0,0,0,0,0,1342657.596745739,385,20,39,23,10,1,0
273,107.25996006817289,1.8634131908610094,16.034916580957578,83.7361990761169,1.3644536139391523,6858,0,0,0,0,0,923134.4805427499,378,17,42,21,10,1,0
274,64.99183182663644,0.7790453246896449,9.081666865319024,50.44265107339708,0.9714164204156096,4366,0,0,0,0,0,580988.7134163243,266,16,26,17,7,1,0
275,118.99792495310362,11.523862253424024,34.23816231682636,69.1893327356737,3.276748195792439,452,0,0,0,0,0,88312.22122650401,130,3,8,12,3,2,2
276,60.9364054939903,0.0,16.70838199115873,26.47431636778015,17.565350188131877,103,0,0,0,0,0,9584.683902889463,1,0,0,0,0,0,0
277,39.96640401890871,12.405272484793356,10.18708613920376,13.644786452666663,3.651700366753918,50,0,0,0,0,0,10740.845668155924,8,0,1,1,0,0,0
278,86.64825519833846,0.0,34.956828272042664,41.080108844988864,7.628433417527156,550,0,0,0,0,0,92443.28456741228,45,1,4,0,3,0,0
279,30.932633035013957,9.715475017872938,0.0,20.177514424208955,0.9678863629816475,63,0,0,0,0,0,11396.477192408882,9,1,1,0,1,0,0
280,28.784737409772365,11.04021071564086,0.3383823328535111,16.215638725705883,0.7005075729023715,54,0,0,0,0,0,16087.280096492043,21,0,0,0,2,0,0
281,59.01197997185695,17.43074306193992,10.93562989190242,27.797137348201996,2.3851253812235593,201,0,0,0,0,0,30637.583850581534,15,0,1,1,1,0,0
282,50.3451912980218,0.0,21.092045971873173,24.11095841178685,4.362219408141161,378,0,0,0,0,0,35917.37182589436,4,0,0,0,0,0,0
283,49.41300392381093,0.0,19.255767380839988,28.928145638036142,1.2290909049347998,2164,0,0,0,0,0,117144.4342677297,6,0,0,0,0,1,0
284,84.64277245142256,0.0,31.862310594148923,38.70663717698668,11.090940016507163,533,0,0,0,0,0,88092.34778888567,43,1,4,0,3,0,0
285,94.24211733054892,6.981767253746018,38.47950255441038,45.55721787018282,2.538726169635234,95,0,0,0,0,0,24138.15890825252,24,1,3,0,3,0,0
286,61.1857603159058,0.0,26.344252596084726,34.612773053186665,0.12209804129351415,68,0,0,0,0,0,11372.137567063568,1,0,0,0,0,0,0
287,306.95993378288796,0.0,23.817223268804106,265.32313341848703,6.05805773543471,10261,0,0,0,0,0,1301305.0304480796,273,1,0,33,48,3,0
288,313.97512253888806,0.0,31.157576124229344,270.84540966415904,2.5623495125782876,10646,0,0,0,0,0,1101105.2698562355,290,5,0,46,57,8,0
289,329.4235059246334,0.0,34.871114954312944,258.2089565868151,2.356363640024908,6249,0,0,0,0,0,673889.8412524429,240,4,0,30,50,5,0
290,303.7368280226695,0.0,35.70571426197022,231.5481551147075,4.168402079504225,5877,0,0,0,0,0,707614.0287309724,236,2,0,26,41,4,0
291,285.8317200326411,18.704143201206257,28.758104187963188,215.09086853514444,1.410131516335831,32723,0,0,0,0,0,4172243.9379650955,429,16,1,63,47,15,1
292,359.22809620714514,34.306647026239254,40.77341394150391,239.41033521310771,1.2630365152634682,43842,0,0,0,0,0,4832434.770090173,478,43,1,61,45,14,3
293,338.97232811987004,32.10154286083951,40.461125055793005,227.21696868320623,4.31920393691749,40118,0,0,0,0,0,5437020.3068533745,633,77,3,88,65,17,2
294,358.97608771341453,32.89138916974563,41.430490462206556,237.56332726759018,0.8237612885058216,42489,0,0,0,0,0,4782942.085874137,446,46,1,51,42,15,3
295,310.6884902991698,3.87941985472398,27.848027980463083,271.52416381793506,0.3329963167476881,18817,0,0,0,0,0,3557690.6452158946,759,55,3,101,69,15,3
296,316.23890359200806,9.844692528822137,32.93633471587432,259.91619935291226,1.1979691790802074,23521,0,0,0,0,0,3631804.040913319,515,48,1,65,58,13,0
297,318.77785806658176,6.473940894648454,26.02816862942048,277.27020297283354,0.6030903190676771,18728,0,0,0,0,0,3554190.872598026,485,39,2,55,51,10,0
298,307.8645806418152,13.569872135105845,32.86048082045245,246.2005921857808,2.4227125393299382,23895,0,0,0,0,0,3509777.1362687433,480,47,0,59,55,12,0
299,303.6872537709622,9.591993294958595,32.87258830573374,242.1409579585117,0.8397423535297871,11694,0,0,0,0,0,3115635.0298433164,804,72,1,75,51,12,0
300,296.3388681857811,11.532309956359983,31.676588272759393,229.4079273474852,2.451069245382689,8491,0,0,0,0,0,2585671.4181787814,673,69,1,61,45,8,0
301,309.96461146457983,10.52416902882572,34.03131676386383,252.781214357694,0.9522012064613155,22269,0,0,0,0,0,3471117.9863871885,463,46,0,55,53,9,0
302,303.25650743852475,18.252371702304906,22.86781070158015,247.3605290737636,2.24688758797691,13875,0,0,0,0,0,2600375.9744670186,303,23,1,32,43,11,0
303,390.42613736173365,20.365451131469246,75.4588373047428,228.86547732430563,1.246083688036718,23504,0,0,0,0,0,5187380.287492588,2632,349,46,222,225,10,0
304,418.54169201689996,23.527083371205634,60.377340816369426,206.1454712600109,8.620080145024826,17006,0,0,0,0,0,4530730.703420105,2400,294,35,175,178,13,0
305,386.5603402568438,20.33518678762207,70.2861636374339,222.0591208229824,2.946662185635169,25175,0,0,0,0,0,5013248.139772052,2366,303,40,217,202,13,0
306,348.3175394523662,17.811904515095986,56.384435238771516,233.10802241805715,2.040895153764278,37409,0,0,0,0,0,5118587.407143787,1268,74,15,161,124,14,1
307,386.9994629860347,47.18832500216314,58.32330786454442,220.21739077040328,1.5632842606761854,23869,0,0,0,0,0,5463402.8022301905,2002,304,39,196,177,11,0
308,403.7996759854235,19.068301359615646,58.18851209913481,241.74620743691992,3.0182276880093886,44623,0,0,0,0,0,4670911.727346673,1523,110,2,128,104,22,0
309,423.58280809082595,20.317788411114343,52.49449844942098,241.08880162880203,9.065700512428462,35412,0,0,0,0,0,4179756.5163725135,1514,161,4,138,98,18,0
310,427.529079413425,30.796275271451204,54.923011013460474,217.3812129199666,8.718952026831925,25251,0,0,0,0,0,4647417.209225165,2056,171,17,154,156,15,0
311,209.67915711635146,12.492951504783843,22.800355940577884,159.5033581603911,1.6090700701951868,21727,0,0,0,0,0,3097132.8764531147,407,44,1,69,36,6,2
312,196.01287116932676,3.02905208928767,32.71737104265378,145.43094592895616,3.5327826257954196,33928,0,0,0,0,0,3171937.0152545185,343,14,1,50,23,11,3
313,202.79523807738536,11.127412137655392,25.20131054981819,153.78915057972387,0.47008060365341886,17399,0,0,0,0,0,2638666.452232019,330,30,1,55,33,4,2
314,255.9175801908187,15.235180760071469,34.84687868323686,183.6138672906892,4.4174333010638485,34813,0,0,0,0,0,4017590.7786524147,445,32,1,69,42,12,2
315,245.3055624357261,9.70725914286829,37.50841921275955,176.7229884787905,3.820277448598621,39262,0,0,0,0,0,3478689.399616854,381,17,1,53,29,11,2
316,286.1240481640769,18.575457347117904,41.62641942294125,198.6097026572699,4.373559248620141,42388,0,0,0,0,0,4059071.209360196,438,24,1,62,39,12,2
317,206.59539000916143,11.318930533332738,23.673538778291583,155.84696164512704,1.8255282462999667,22949,0,0,0,0,0,3108494.6874565687,388,44,1,64,31,7,1
318,294.09066066346037,20.558455170011435,39.72235941980402,203.38094577029537,4.630505000094198,41334,0,0,0,0,0,4441472.210160172,472,31,4,66,53,14,2
319,394.815073711411,26.874562904082076,56.46868392726929,227.7678980935911,2.0461622879358763,28983,0,0,0,0,0,5154769.418504147,2220,201,15,213,194,11,0
320,312.92300188218707,9.045902554789789,52.736293218478984,220.38938357879343,2.0135593950632846,35118,0,0,0,0,0,5117765.85440159,1418,92,9,198,152,8,1
321,306.4467473604642,9.698118834775409,50.1124215852074,215.12720893801077,1.8067710179616177,34213,0,0,0,0,0,5056829.179214362,1354,79,5,189,142,11,1
322,340.10223800930095,8.208011568338376,64.71380600840207,229.15773462345194,2.357459592292862,34769,0,0,0,0,0,5148936.810550418,1785,147,23,215,167,13,0
323,321.15970857830877,20.774185020185268,47.03633428391551,219.24400942587295,2.7153073005795125,33687,0,0,0,0,0,5067400.020224381,1518,103,3,211,145,10,2
324,329.6091072080443,20.63875860653296,47.646294025578364,225.90004884149133,2.987233719843243,36444,0,0,0,0,0,5004021.425136979,1479,61,4,222,146,13,2
325,341.08399127536734,19.798116041579227,49.837556336264285,230.74395014645197,2.5940191292959174,38216,0,0,0,0,0,4956497.825319933,1172,55,7,169,122,14,1
326,338.99786754564377,16.409701567213947,56.64044363349784,209.56897353723065,2.069258491105431,29349,0,0,0,0,0,4946145.546463091,1810,125,18,235,173,11,0
327,396.89175153976015,31.99783817411496,66.22283879441054,245.03898856283212,0.4909079451388165,43608,0,0,0,0,0,5648803.837148931,1621,211,10,173,105,17,3
328,366.4841021887864,32.51529172750385,48.737516657244605,240.72077976460318,0.6127794046350803,44017,0,0,0,0,0,5034827.196260277,635,58,3,66,56,14,1
329,367.4234193874811,21.8771994370436,56.502127583905285,216.62037041355367,10.146405764528035,30538,0,0,0,0,0,4202281.703749592,2011,248,11,202,84,9,0
330,364.22125629547077,31.865800275185954,58.355229149044106,232.64842257317952,0.4924603766292048,41408,0,0,0,0,0,5303901.918989431,910,80,5,106,91,22,3
331,390.43917258317083,39.62068738898971,80.35835466943108,220.93194506519316,1.1766414789101698,28621,0,0,0,0,0,5623776.093196974,2403,219,22,291,188,21,3
332,333.2180634612493,36.560964727446944,64.36641010322876,173.65438098611654,3.502824265002221,25349,0,0,0,0,0,4371395.820968495,2332,139,35,247,135,12,2
333,340.72703755690947,41.18817605026635,43.57454462089604,219.39736638791834,3.0286310174551025,33187,0,0,0,0,0,4955819.6417050585,1074,72,5,149,118,15,2
334,308.4915857049264,27.55339422582426,54.14248581234212,149.66930581972056,5.890166433588049,10556,0,0,0,0,0,3333446.999241524,2120,187,32,198,117,7,2
335,272.2061921345127,4.099966915981153,26.20404741775214,218.45447276444426,8.773052260070578,38905,0,0,0,0,0,3631406.6002317285,390,23,1,47,30,7,0
336,298.71989357530293,4.480575393557474,39.745957637210566,230.15791951841808,6.123294150957695,42512,0,0,0,0,0,4041979.8518707613,545,23,3,73,39,16,0
337,299.1946672049993,5.200126077132389,40.88898752407572,228.44473969650477,5.861024499981284,40976,0,0,0,0,0,3862916.1730452473,536,23,3,74,38,14,0
338,328.30455460328784,23.141289041056616,23.542333397329394,213.4854990792359,6.074100071671486,32386,0,0,0,0,0,3875764.917098302,1326,46,2,174,91,14,0
339,338.234238497528,30.76546145709722,30.361441810901244,209.53802403363017,5.064938394639039,32324,0,0,0,0,0,4477413.917439484,1245,60,2,138,81,12,0
340,341.0324929601559,24.600912095116588,37.34510066116546,218.87932187766873,5.070727215804887,31952,0,0,0,0,0,4412567.075949644,1245,62,2,134,83,8,0
341,343.83775011480657,4.17413661570231,52.81750008801151,256.2031329005373,2.5486647404969185,39525,0,0,0,0,0,4257040.255485747,1189,41,2,150,119,12,1
342,330.2869149877904,30.31031329913804,36.006905197058586,212.39241007458375,5.455972817371576,32393,0,0,0,0,0,4841778.949527508,1399,81,4,157,118,12,0
343,232.72834628073528,24.307117676000498,28.795762769961286,139.8890824469268,4.747937572311122,10805,0,0,0,0,0,2013040.1868929984,525,45,4,58,39,11,1
344,163.37390418148993,17.90658367305305,17.65613742435946,116.9128404844701,1.3655583560427098,11597,0,0,0,0,0,1982474.311887908,165,9,0,11,12,1,0
345,309.2549533296929,26.055741904713503,30.95953146212937,229.15741066356227,0.6880339411968132,11567,0,0,0,0,0,3506817.651725828,642,78,1,42,39,8,0
346,275.13705645110883,27.765540426324755,34.587417215948705,168.24636787722613,4.6955170166742475,10859,0,0,0,0,0,2527543.7754496434,579,38,4,57,38,7,0
347,252.1377447336112,17.825829661186855,27.661338225661662,177.6991961940222,5.81398777191489,14772,0,0,0,0,0,2607849.8593099127,360,21,1,37,35,13,1
348,263.9120480163715,16.946562918078182,23.834186296016465,203.30852018202992,3.1971047830122643,14672,0,0,0,0,0,2565553.1421841336,296,18,0,32,28,9,1
349,201.7015203442072,16.835546344769142,18.287274419430567,149.56907457156743,3.051728590040143,13718,0,0,0,0,0,2119272.0880979476,352,19,1,41,33,12,1
350,256.17260981811495,16.834415462995075,22.77099483161712,196.93514286546608,4.8120504658759655,11040,0,0,0,0,0,2191962.4290151354,180,8,0,21,22,6,1
351,87.56291576072215,0.0,11.952866328335434,67.439675682543,2.8615486891018858,15609,0,0,0,0,0,1426522.0681381905,117,1,0,19,8,4,1
352,121.48141688468566,0.0,16.41068413668211,94.63336742266483,3.039267618826373,19749,0,0,0,0,0,1964716.3589028262,155,2,1,24,10,5,1
353,269.7046326114506,18.922078892576604,37.51126802646446,185.91194750616307,4.337869796071779,38047,0,0,0,0,0,3613492.2473116308,384,19,1,55,34,11,2
354,96.94455571614861,0.0,14.495600541794765,73.79912306776197,2.393860299600663,17099,0,0,0,0,0,1624198.9619805978,142,2,1,21,9,4,1
355,190.54228021344045,12.630953377399667,27.041781840398045,135.4598819075682,3.107679203029594,27859,0,0,0,0,0,2609174.1819030414,270,10,1,36,13,7,2
356,349.9770134100058,32.350925896847976,39.759287693049934,230.76160735410284,0.7266054031737715,40687,0,0,0,0,0,4620926.712143099,429,35,1,51,39,14,1
357,241.9044633213581,16.56985593246563,31.839227961405054,169.71823915533489,3.837175272751868,34065,0,0,0,0,0,3164585.841542639,301,13,1,38,27,8,2
358,317.0412761647608,25.958789237034644,34.452919852629734,217.49186461191834,1.2701619053775313,37654,0,0,0,0,0,3881776.919993013,296,14,1,39,30,10,0
359,279.65428642766176,24.833833661658694,13.20586547760933,221.24446543462312,1.4970160519728528,11682,0,0,0,0,0,2839801.8012252552,364,26,5,30,47,4,0
360,301.21218858565226,6.908986941319479,15.477571973649184,257.9176349506909,0.24604950462793457,14085,0,0,0,0,0,3066981.5634329612,600,48,1,45,39,16,0
361,256.2097015731517,29.710679811233533,21.749052970923238,157.70995169753297,1.1911711734514694,9496,0,0,0,0,0,2499196.9584733024,514,28,10,87,36,1,0
362,235.60828345758054,32.14677418866908,16.1119761752701,154.91499921900225,2.176452426627161,9286,0,0,0,0,0,2140532.7504402236,356,20,7,72,32,2,1
363,275.33258689080094,7.3276004432243695,10.241749536534385,251.070857658988,0.8552978378383436,12745,0,0,0,0,0,2889636.62393557,261,8,2,23,48,10,1
364,305.5104892224221,7.68281677593281,11.470999664814855,264.41388888851833,0.49442764265509004,12523,0,0,0,0,0,2923343.485520059,411,34,0,48,40,15,0
365,289.17527208741046,12.904422367385422,17.14318533204715,252.07954475203286,0.648202293886624,15018,0,0,0,0,0,3237412.235657662,319,17,2,35,50,11,1
366,287.2581015582884,21.079290953847696,22.359010047651584,226.8934175309673,1.8947096941904902,18176,0,0,0,0,0,3474281.077679452,363,21,0,31,26,4,0
367,380.7442889080652,50.102874066869916,49.09235077455353,226.25715013148613,1.5366573498258853,24732,0,0,0,0,0,5050459.5041538235,1429,167,28,175,147,12,0
368,384.00321453408156,45.70143774839526,57.81661731798047,223.82087028695554,1.3590914459320518,24446,0,0,0,0,0,5326464.149732774,1754,237,36,188,160,11,0
369,358.8867147589817,42.574300179909166,72.16912769318265,208.6495270728866,0.9917086717499846,27148,0,0,0,0,0,5120201.150665594,2115,199,33,199,162,14,1
370,383.7805409013062,45.71675923480907,57.16948887443441,224.04028663906146,1.6924055283313433,23310,0,0,0,0,0,4941523.127225988,1509,153,29,196,156,11,0
371,355.8353154235148,51.276962901318676,30.828030803279802,202.68311797157006,9.320177461826692,16511,0,0,0,0,0,3621703.887552105,935,63,30,142,78,5,1
372,300.9974258593238,51.059572764323136,25.47798551392845,181.31441506687796,9.80704488624132,13073,0,0,0,0,0,2679207.3305803016,459,37,11,56,42,7,0
373,304.0961858934983,50.60830375489994,26.576771580026143,183.13679485722173,9.80704488624132,14093,0,0,0,0,0,2610862.094465657,475,28,13,57,41,7,0
374,378.06685682572123,44.304330087433584,67.28157618634481,218.90330361701996,1.3268892142758628,24117,0,0,0,0,0,5042957.504439285,2107,189,33,219,168,11,0
375,328.2179129165044,29.710523012737795,34.672764593899394,214.99289708942203,5.557723548729344,32397,0,0,0,0,0,4834822.596361468,1154,73,3,118,86,6,0
376,330.89866852644434,26.638771437398994,37.59535222087002,221.56565866962205,5.47091517770665,32161,0,0,0,0,0,4745143.062886353,1157,89,4,122,78,8,0
377,307.81589908456016,18.621722729266267,33.79069159677473,224.09605135447512,3.510060427705305,28479,0,0,0,0,0,4497240.550772987,792,68,2,78,63,5,1
378,363.80308941692044,37.26536095055639,37.80544140752244,224.13323742130393,2.57401566893205,15468,0,0,0,0,0,4444988.147004923,1829,184,9,156,138,7,1
379,367.15521031881275,21.83166155240633,57.043559750609596,218.1628045490507,9.003205273493494,47727,0,0,0,0,0,5229332.324401336,1699,84,1,120,122,22,1
380,319.3489040693285,0.802736723169626,48.55635756145674,227.32199657566431,13.428751051436237,39318,0,0,0,0,0,4643153.272214736,876,32,1,64,79,13,2
381,319.3868576293985,28.896514002256154,36.40541953493845,213.65885507797807,6.511668898393325,29916,0,0,0,0,0,4790529.810656082,1216,72,4,139,101,11,0
382,341.79729457015344,0.0,33.00257853426685,282.6484051287338,10.30028684130987,47229,0,0,0,0,0,4292759.042961672,524,4,1,28,73,12,0
383,348.8759516911381,16.184220919719735,56.08888635209133,222.9483829457967,9.52080745090143,52333,0,0,0,0,0,4981701.294020481,1288,45,1,90,93,26,0
384,406.37469095207285,16.291374522623965,58.96987597225471,250.7293434633547,2.522613769371199,40602,0,0,0,0,0,4247744.273771801,1365,111,2,129,79,21,0
385,359.16721643287025,13.30337549292469,53.88533730877328,252.62271947792848,1.9646909176304879,46431,0,0,0,0,0,4262818.61421026,1187,55,2,104,86,21,0
386,318.3514109233904,18.214568420551277,22.340722335289055,260.9214876694903,2.6850082560754926,35891,0,0,0,0,0,3895286.2424570695,603,34,3,95,59,15,4
387,268.742889191002,9.753826200573258,19.494757827590043,225.76119093679978,3.9694633499156446,23983,0,0,0,0,0,3583300.3148039957,192,6,1,21,51,7,2
388,304.79998212182966,6.5544026877590245,24.832643186824836,252.41089696964139,1.9231749194499093,48764,0,0,0,0,0,4074577.0205398174,448,14,2,57,85,13,0
389,332.25195341914133,29.303072383244608,47.334645569356056,221.359312153021,2.0309863413301783,29901,0,0,0,0,0,5170502.3339146655,1487,104,21,199,124,18,0
390,314.2279306089047,20.848050180395045,33.8087036507632,215.47516501290943,1.4307202231106593,41502,0,0,0,0,0,5707228.241578075,777,52,3,106,86,13,1
391,304.61075227047536,14.68896292541945,16.45844000366257,248.6161238097659,1.738580108847716,49795,0,0,0,0,0,4207960.2709164275,528,18,0,67,77,17,0
392,341.7375440774923,37.5226015410811,53.42349617153729,212.25634951187834,1.4824839230292846,24536,0,0,0,0,0,5139078.1575711295,1555,143,30,186,109,14,1
393,323.64981013981395,36.23260315148828,38.943592323626504,208.1053810101995,1.0919058214215398,39725,0,0,0,0,0,5898504.257178878,631,62,2,62,63,7,0
394,321.4846096950336,21.493555996950143,46.21960617247052,217.65344623403402,1.9144751464997285,32121,0,0,0,0,0,5016407.699047925,1615,123,3,221,138,11,2
395,334.64116641082535,27.38735657650596,38.89350385867211,210.9024378812515,1.7254596014118333,17602,0,0,0,0,0,4406859.483593227,1553,148,11,188,115,8,0
396,317.6688058249858,22.864153262013655,39.80013083107766,226.3140606285384,2.4331558957084525,25602,0,0,0,0,0,5064841.42936594,1604,142,6,216,126,8,1
397,127.7124512746848,8.045466906665874,11.234887586356738,97.7497664593616,3.271598027919315,9418,0,0,0,0,0,763692.7314067605,369,1,0,11,18,1,0
398,302.80029975113024,27.907712589728533,31.473956866645384,219.29016912628205,4.913697093704098,21156,0,0,0,0,0,3285307.5936958073,319,14,0,27,25,17,1
399,261.58076806480085,8.005231093141873,15.108584563738527,219.93156609516015,4.031915156355979,35031,0,0,0,0,0,2321105.3122174516,270,0,1,11,34,10,0
400,354.1833531820986,12.045972719237431,40.432210708442526,274.00727596565537,3.6623195988687924,41706,0,0,0,0,0,3595508.6464804215,912,31,3,75,56,23,0
401,288.2889937722481,20.814596249663936,24.267399402628126,225.7060589392381,1.2570042955288776,28116,0,0,0,0,0,4237735.691700431,676,24,1,53,39,25,1
402,311.61707996013877,21.774786124097155,34.38275269285185,234.2035876325166,1.8772328238664158,38505,0,0,0,0,0,3689314.4665421303,605,17,1,48,38,37,1
403,239.5117190434372,7.697144215966073,25.584922064928104,191.21724943965003,4.405880044644184,28554,0,0,0,0,0,2191930.7363402043,665,10,0,33,40,19,0
404,267.31906222755754,20.35151861682449,22.84776111319963,207.4758329133261,1.8912539352903552,29012,0,0,0,0,0,3978051.6817713697,662,20,0,51,37,25,1
405,266.3084479246081,17.968438810664548,31.74546505521196,199.57258991414187,0.25364504006932387,10952,0,0,0,0,0,2757376.722576678,432,45,1,64,47,1,2
406,233.21927429906071,5.645109387760419,25.659707191202102,181.56573867279073,1.053391721263837,3673,0,0,0,0,0,2053603.6550483382,132,6,0,15,18,2,1
407,254.19519271884613,18.666700683179652,20.683843078242266,199.7934901933288,2.227579048758813,16243,0,0,0,0,0,3317525.566623658,170,8,1,24,42,5,2
408,239.23537344571804,19.278062296530095,24.81282769157251,180.84934290233744,2.031691332055328,9479,0,0,0,0,0,3074527.9235614166,196,17,1,30,31,5,2
409,292.4060057810211,19.27604514849005,31.031788471283317,221.12098421881785,0.5479956034849284,22532,0,0,0,0,0,3143156.0225132294,417,25,1,60,48,14,1
410,218.2753745040363,5.3267268328769175,26.263792212925882,174.49156771517244,1.4634620128119589,10065,0,0,0,0,0,2061267.2550744647,314,20,2,38,32,8,1
411,133.874102857421,2.1364959259973744,15.324352060097064,108.23328480608687,2.633968297197416,12441,0,0,0,0,0,1361790.3244540803,217,10,2,23,22,7,0
412,222.19480622392,7.90735094498628,25.81380836645592,176.9632523730251,1.034937069167908,6411,0,0,0,0,0,1957419.4122224052,223,9,2,29,25,2,0
413,257.90706646293006,9.486356070729833,42.87937884675648,203.1564172254699,1.6046089403201833,14293,0,0,0,0,0,1574534.428040141,92,1,8,4,5,5,2
414,225.36567148679813,8.44129817903443,18.989196534680797,185.60862869313667,12.286286852274833,8783,0,0,0,0,0,739226.5250672088,8,0,0,0,1,1,0
415,345.34741201657846,20.04883504052716,58.43139991610339,257.3476074341642,6.440623322297928,22718,0,0,0,0,0,2509901.4764561206,335,26,20,34,16,5,3
416,40.116585323448874,0.0,5.4487229328729025,34.14045806132427,0.5274043292517073,1759,0,0,0,0,0,139457.72404184658,1,0,0,0,0,0,0
417,230.09558604921796,1.770149882519965,27.163136452840913,197.19529875381795,3.9670009600391802,8413,0,0,0,0,0,820615.7447052435,10,1,0,1,3,0,0
418,75.94978708730333,9.373845724960255,1.171600602764177,54.66254049417217,10.741800265406729,2549,0,0,0,0,0,235260.33687005838,1,0,0,0,0,0,0
419,311.02900880877786,12.135886520823089,47.3346060789798,237.7201965899523,13.754876638551691,11848,0,0,0,0,0,1183368.5400970087,40,2,0,4,1,1,0
420,117.74246249516293,7.7371354670086685,13.11385238339332,94.3932700364633,1.4624839529339768,7372,0,0,0,0,0,945022.3437851636,226,16,14,21,15,6,4
421,259.37358698438294,9.648496379498996,45.3864965443837,200.6413184121755,3.0773607593297223,13334,0,0,0,0,0,1459029.7056586924,47,0,2,3,3,4,0
422,298.47450720669235,4.118918600230663,58.603952431449386,211.27883146820625,21.27521083805997,10680,0,0,0,0,0,1068873.136008885,47,2,0,3,10,0,0
423,212.47616083290586,0.0,30.501859730524544,180.29488975921006,1.6794113431712332,7132,0,0,0,0,0,724741.0175177606,4,0,0,0,1,0,0
